id,merchant_id,market,currency,source_sku,title,source_title,brand,department,category,categories,description,short_description,image_urls,color,sizes,price,original_price,discount_percent,availability,condition,active,product_type,keywords,affiliate_url,landing_url,launch_date,priority,editorial_score,available_variants,total_variants,translation_status
lounge-7195651506212-es,lounge-eu,ES,EUR,7195651506212,Braguitas Smooth Mesh – Taupe,Smooth Mesh Briefs - Taupe,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,under-10","Braguitas Smooth Mesh – Taupe de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Braguitas Smooth Mesh – Taupe. Disponible en Lounge EU desde 7.20 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1TaupeSmoothMeshBriefsNayeli.jpg?v=1710420839|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2TaupeSmoothMeshBriefsNayeli.jpg?v=1710420838|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3TaupeSmoothMeshBriefsNayeli.jpg?v=1710420839|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4TaupeSmoothMeshBriefsNayeli.jpg?v=1710420838,Taupe,"XS,S,M,L,XL,XXL",7.2,18.0,60,in_stock,new,True,Bottoms,"braguitas,smooth,mesh,taupe,lounge,lencería,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7195651506212&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fsmooth-mesh-briefs-taupe&intsrc=CATF_35417,https://eu.lounge.com/products/smooth-mesh-briefs-taupe,2022-11-18,B,22,6,7,borrador_controlado_revisar_antes_de_publicar
lounge-7195651538980-es,lounge-eu,ES,EUR,7195651538980,Braguitas Smooth Mesh – castaño,Smooth Mesh Briefs - Chestnut,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,under-10","Braguitas Smooth Mesh – castaño de Lounge. Tallas disponibles: XS, S, M, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Braguitas Smooth Mesh – castaño. Disponible en Lounge EU desde 7.20 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2ChestnutSmoothMeshT-ShirtBriefsMuriel.jpg?v=1710421046|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1ChestnutSmoothMeshT-ShirtBriefsMuriel.jpg?v=1710421047|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3ChestnutSmoothMeshT-ShirtBriefsMuriel.jpg?v=1710421046|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4ChestnutSmoothMeshT-ShirtBriefsMuriel.jpg?v=1710421047,castaño,"XS,S,M,XL,XXL,3XL",7.2,18.0,60,in_stock,new,True,Bottoms,"braguitas,smooth,mesh,castaño,lounge,lencería,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7195651538980&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fsmooth-mesh-briefs-chestnut&intsrc=CATF_35417,https://eu.lounge.com/products/smooth-mesh-briefs-chestnut,2022-11-18,B,22,6,7,borrador_controlado_revisar_antes_de_publicar
lounge-7195651473444-es,lounge-eu,ES,EUR,7195651473444,Braguitas Smooth Mesh – negro,Smooth Mesh Briefs - Black,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,under-10",Braguitas Smooth Mesh – negro de Lounge. Tallas disponibles: XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.,Braguitas Smooth Mesh – negro. Disponible en Lounge EU desde 7.20 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1BlackSmoothMeshT-ShirtBriefs-Kara_01892898-860a-4fa3-a206-1a90b63758a5.jpg?v=1710421470|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2BlackSmoothMeshT-ShirtBriefs-Kara_b1e433a8-bd31-44bb-b57c-5f6025707117.jpg?v=1710421470|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3BlackSmoothMeshT-ShirtBriefs-Kara_0ee9e624-9ea7-436a-97f4-457c7be9a7f0.jpg?v=1710421469|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4BlackSmoothMeshT-ShirtBriefs-Kara_7e11ca8e-3a12-4b75-a0c1-67a0e64530aa.jpg?v=1710421469,negro,XXL,7.2,18.0,60,in_stock,new,True,Bottoms,"braguitas,smooth,mesh,negro,lounge,lencería,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7195651473444&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fsmooth-mesh-briefs-black&intsrc=CATF_35417,https://eu.lounge.com/products/smooth-mesh-briefs-black,2022-11-18,B,18,1,7,borrador_controlado_revisar_antes_de_publicar
lounge-15701765882238-es,lounge-eu,ES,EUR,15701765882238,Conjunto de liguero y tanga Casey – azul,Casey Intimates Suspender & Thong (Set) - Blue,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,women-fashion,"Conjunto de liguero y tanga Casey – azul de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Conjunto de liguero y tanga Casey – azul. Disponible en Lounge EU desde 47.50 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6_CASEY_INTIMATES.jpg?v=1768294723,azul,"XS,S,M,L,XL,XXL",47.5,,0,in_stock,new,True,Intimates Set Bottoms,"conjunto,de,liguero,y,tanga,casey,azul,lounge,lencería,braguitas,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15701765882238&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fcasey-intimates-thong-blue&intsrc=CATF_35417,https://eu.lounge.com/products/casey-intimates-thong-blue,2025-12-03,B,29,6,6,borrador_controlado_revisar_antes_de_publicar
lounge-15534698234238-es,lounge-eu,ES,EUR,15534698234238,Conjunto de tanga y liguero Camellia – rosa,Camellia Intimates Thong & Suspender Belt (Set) - Pink,Lounge Underwear New,Moda mujer,Lencería · Braguitas y tangas,women-fashion,"Conjunto de tanga y liguero Camellia – rosa de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Conjunto de tanga y liguero Camellia – rosa. Disponible en Lounge EU desde 47.50 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.CamelliaInitmatescopy.jpg?v=1758727158,rosa,"XS,S,M,L,XL,XXL",47.5,,0,in_stock,new,True,Intimates Set Bottoms,"conjunto,de,tanga,y,liguero,camellia,rosa,lounge,lencería,braguitas,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15534698234238&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fcamellia-intimates-g-string-pink&intsrc=CATF_35417,https://eu.lounge.com/products/camellia-intimates-g-string-pink,2025-08-18,B,29,6,6,borrador_controlado_revisar_antes_de_publicar
lounge-7335039598628-es,lounge-eu,ES,EUR,7335039598628,Conjunto de tanga y liguero Casey – champán,Casey Intimates Thong & Suspender Belt (Set) - Champagne,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,women-fashion,"Conjunto de tanga y liguero Casey – champán de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Conjunto de tanga y liguero Casey – champán. Disponible en Lounge EU desde 47.50 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1ChampagneCaseyIntimatesBottoms-Tatiana.jpg?v=1710425424,champán,"XS,S,M,L,XL,XXL,3XL",47.5,,0,in_stock,new,True,Intimates Set Bottoms,"conjunto,de,tanga,y,liguero,casey,champán,lounge,lencería,braguitas,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7335039598628&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fcasey-intimates-thong-champagne&intsrc=CATF_35417,https://eu.lounge.com/products/casey-intimates-thong-champagne,2023-10-23,B,29,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-7217991811108-es,lounge-eu,ES,EUR,7217991811108,Conjunto de tanga y liguero Cecily – granate,Cecily Intimates Thong & Suspender Belt (Set) - Maroon,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,women-fashion,"Conjunto de tanga y liguero Cecily – granate de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Conjunto de tanga y liguero Cecily – granate. Disponible en Lounge EU desde 47.50 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.CecilyIntimates-Maroon_0bd09c7e-ad34-486d-b7d5-f51b2adc2a70.jpg?v=1784101501,granate,"XS,S,M,L,XL,XXL,3XL",47.5,,0,in_stock,new,True,Intimates Set Bottoms,"conjunto,de,tanga,y,liguero,cecily,granate,lounge,lencería,braguitas,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7217991811108&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fcecily-intimates-thong-maroon&intsrc=CATF_35417,https://eu.lounge.com/products/cecily-intimates-thong-maroon,2022-12-20,B,29,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-7335039664164-es,lounge-eu,ES,EUR,7335039664164,Conjunto de tanga y liguero Cecily – negro,Cecily Intimates Thong & Suspender Belt (Set) - Black,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,women-fashion,"Conjunto de tanga y liguero Cecily – negro de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Conjunto de tanga y liguero Cecily – negro. Disponible en Lounge EU desde 47.50 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.CecilyIntimates-Black_c1c2f7d0-e123-4316-ad33-ef9a2a159eb5.jpg?v=1784101501,negro,"XS,S,M,L,XL,XXL",47.5,,0,in_stock,new,True,Intimates Set Bottoms,"conjunto,de,tanga,y,liguero,cecily,negro,lounge,lencería,braguitas,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7335039664164&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fcecily-intimates-thong-black&intsrc=CATF_35417,https://eu.lounge.com/products/cecily-intimates-thong-black,2023-10-23,B,24,6,7,borrador_controlado_revisar_antes_de_publicar
lounge-7283564281892-es,lounge-eu,ES,EUR,7283564281892,Conjunto de tanga y liguero Gia – negro,Gia Intimates Thong & Suspender Belt (Set) - Black,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,women-fashion,"Conjunto de tanga y liguero Gia – negro de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Conjunto de tanga y liguero Gia – negro. Disponible en Lounge EU desde 50.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1BlackGiaBasqueIntimatesSet-Muriel_e6821be2-4407-4f3a-a454-38f8aea4995e.png?v=1710424634,negro,"XS,S,M,L,XL,XXL,3XL",50.0,,0,in_stock,new,True,Intimates Set Bottoms,"conjunto,de,tanga,y,liguero,gia,negro,lounge,lencería,braguitas,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7283564281892&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fgia-intimates-thong-black&intsrc=CATF_35417,https://eu.lounge.com/products/gia-intimates-thong-black,2023-06-01,B,24,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-7278454767652-es,lounge-eu,ES,EUR,7278454767652,Conjunto de tanga y liguero Nelly – rosa,Nelly Intimates Thong & Suspender Belt (Set) - Pink,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,women-fashion,"Conjunto de tanga y liguero Nelly – rosa de Lounge. Tallas disponibles: M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Conjunto de tanga y liguero Nelly – rosa. Disponible en Lounge EU desde 33.25 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1NellyIntimatesSet-Muriel_6823d4fb-ec51-474c-89d1-c32733a5edfe.jpg?v=1710424026,rosa,"M,L,XL,XXL,3XL",33.25,47.5,30,in_stock,new,True,Intimates Set Bottoms,"conjunto,de,tanga,y,liguero,nelly,rosa,lounge,lencería,braguitas,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7278454767652&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fnelly-intimates-thong-pink&intsrc=CATF_35417,https://eu.lounge.com/products/nelly-intimates-thong-pink,2023-05-11,B,19,5,7,borrador_controlado_revisar_antes_de_publicar
lounge-7264858865700-es,lounge-eu,ES,EUR,7264858865700,Conjunto de tanga y liguero Tyra – negro,Tyra Intimates Thong & Suspender Belt (Set) - Black,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,women-fashion,"Conjunto de tanga y liguero Tyra – negro de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Conjunto de tanga y liguero Tyra – negro. Disponible en Lounge EU desde 45.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.TyraIntimates-Black_dd2ed042-97f0-4831-b1e7-4fe56b7c7c09.jpg?v=1784101501,negro,"XS,S,M,L,XL,XXL,3XL",45.0,,0,in_stock,new,True,Intimates Set Bottoms,"conjunto,de,tanga,y,liguero,tyra,negro,lounge,lencería,braguitas,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7264858865700&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Ftyra-intimates-thong-black&intsrc=CATF_35417,https://eu.lounge.com/products/tyra-intimates-thong-black,2023-03-31,B,29,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-6897251909668-es,lounge-eu,ES,EUR,6897251909668,Conjunto de tanga y liguero Whitney – Hot rosa,Whitney Intimates Thong & Suspender Belt (Set) - Hot Pink,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,women-fashion,Conjunto de tanga y liguero Whitney – Hot rosa de Lounge. Tallas disponibles: L. El precio y el stock se confirman en la tienda antes de finalizar la compra.,Conjunto de tanga y liguero Whitney – Hot rosa. Disponible en Lounge EU desde 22.50 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/7WhitneyIntimates-Muriel_f34b510f-4bf7-475d-8e10-cb5e80afacb3.jpg?v=1710417547,Hot rosa,L,22.5,45.0,50,in_stock,new,True,Intimates Set Bottoms,"conjunto,de,tanga,y,liguero,whitney,hot,rosa,lounge,lencería,braguitas,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=6897251909668&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fwhitney-intimates-thong-hot-pink&intsrc=CATF_35417,https://eu.lounge.com/products/whitney-intimates-thong-hot-pink,2021-12-29,B,15,1,7,borrador_controlado_revisar_antes_de_publicar
lounge-7687847313444-es,lounge-eu,ES,EUR,7687847313444,Culotte Everyday Comfort – arena,Everyday Comfort Boyshort - Sand,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,under-10","Culotte Everyday Comfort – arena de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Culotte Everyday Comfort – arena. Disponible en Lounge EU desde 6.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/EverydayComfort-Sand-AmberBoxershort1.jpg?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/EverydayComfort-Sand-AmberBoxershort2.jpg?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/EverydayComfort-Sand-AmberBoxershort3.jpg?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/EverydayComfort-Sand-AmberBoxershort4.jpg?v=1725022381,arena,"XS,S,M,L,XL,XXL,3XL",6.0,12.0,50,in_stock,new,True,Bottoms,"culotte,everyday,comfort,arena,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687847313444&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-comfort-boyshort-sand&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-comfort-boyshort-sand,2024-08-12,B,22,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-7687847444516-es,lounge-eu,ES,EUR,7687847444516,Culotte Everyday Comfort – cacao,Everyday Comfort Boyshort - Cocoa,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,under-10","Culotte Everyday Comfort – cacao de Lounge. Tallas disponibles: M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Culotte Everyday Comfort – cacao. Disponible en Lounge EU desde 6.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/Boxshortsonly1_9286c6fd-344e-4c8f-9b85-6071b15e74d4.png?v=1725022380|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/Boxshortsonly2_1eaee2ac-a688-4c5d-8653-69c0020a4dd7.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/Boxshortsonly3_609bd41a-9791-4ce0-aab6-8056497557f6.png?v=1725022380|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/Boxshortsonly4_377f9844-c070-4c91-b190-58c9b10f726a.png?v=1725022380,cacao,"M,L,XL,XXL,3XL",6.0,12.0,50,in_stock,new,True,Bottoms,"culotte,everyday,comfort,cacao,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687847444516&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-comfort-boyshort-cocoa&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-comfort-boyshort-cocoa,2024-08-12,B,22,5,7,borrador_controlado_revisar_antes_de_publicar
lounge-7687847411748-es,lounge-eu,ES,EUR,7687847411748,Culotte Everyday Comfort – miel,Everyday Comfort Boyshort - Honey,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,under-10","Culotte Everyday Comfort – miel de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Culotte Everyday Comfort – miel. Disponible en Lounge EU desde 6.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1HoneyEverydayComfortBoxshortOnly-Nayeli.png?v=1725022380|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2HoneyEverydayComfortBoxshortOnly-Nayeli.png?v=1725022380|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3HoneyEverydayComfortBoxshortOnly-Nayeli.png?v=1725022380|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4HoneyEverydayComfortBoxshortOnly-Nayeli.png?v=1725022380,miel,"XS,S,M,L,XL,XXL,3XL",6.0,12.0,50,in_stock,new,True,Bottoms,"culotte,everyday,comfort,miel,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687847411748&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-comfort-boyshort-honey&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-comfort-boyshort-honey,2024-08-12,B,22,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-7687847378980-es,lounge-eu,ES,EUR,7687847378980,Culotte Everyday Comfort – nuez moscada,Everyday Comfort Boyshort - Nutmeg,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,under-10","Culotte Everyday Comfort – nuez moscada de Lounge. Tallas disponibles: XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Culotte Everyday Comfort – nuez moscada. Disponible en Lounge EU desde 6.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/Boxshortsonly1_120f2455-6314-45a3-b7ee-1d371c65694f.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/Boxshortsonly2_0e95955d-68c5-48fb-82f1-f31caa90ae68.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/Boxshortsonly3_9f55f67e-5e4a-4e6b-b999-b07fc24b4a00.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/Boxshortsonly4_28a23784-7004-4861-b5e1-e20c0dd8aed1.png?v=1725022381,nuez moscada,"XXL,3XL",6.0,12.0,50,in_stock,new,True,Bottoms,"culotte,everyday,comfort,nuez,moscada,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687847378980&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-comfort-boyshort-nutmeg&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-comfort-boyshort-nutmeg,2024-08-12,B,18,2,7,borrador_controlado_revisar_antes_de_publicar
lounge-7687847346212-es,lounge-eu,ES,EUR,7687847346212,Culotte Everyday Comfort – vainilla,Everyday Comfort Boyshort - Vanilla,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,under-10","Culotte Everyday Comfort – vainilla de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Culotte Everyday Comfort – vainilla. Disponible en Lounge EU desde 6.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1VanilaEverydayComfortBoxshortOnly-Muriel.png?v=1725022382|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2VanilaEverydayComfortBoxshortOnly-Muriel.png?v=1725022382|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3VanilaEverydayComfortBoxshortOnly-Muriel.png?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4VanilaEverydayComfortBoxshortOnly-Muriel.png?v=1725022382,vainilla,"XS,S,M,L,XL,XXL,3XL",6.0,12.0,50,in_stock,new,True,Bottoms,"culotte,everyday,comfort,vainilla,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687847346212&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-comfort-boyshort-vanilla&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-comfort-boyshort-vanilla,2024-08-12,B,22,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-7687846297636-es,lounge-eu,ES,EUR,7687846297636,Culotte Everyday Flex – arena,Everyday Flex Boyshort - Sand,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,under-10","Culotte Everyday Flex – arena de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Culotte Everyday Flex – arena. Disponible en Lounge EU desde 6.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1EverydayFlexBoxshorts-SandAmber.jpg?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2EverydayFlexBoxshorts-SandAmber.jpg?v=1725022381|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3EverydayFlexBoxshorts-SandAmber.jpg?v=1725022380|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4EverydayFlexBoxshorts-SandAmber.jpg?v=1725022381,arena,"XS,S,M,L,XL,XXL,3XL",6.0,12.0,50,in_stock,new,True,Bottoms,"culotte,everyday,flex,arena,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7687846297636&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-flex-boyshort-sand&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-flex-boyshort-sand,2024-08-12,B,22,7,7,borrador_controlado_revisar_antes_de_publicar
